fluorobenzene	FC1=CC=CC=C1	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
methyl(phenyl)sulfane	CSC1=CC=CC=C1	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
2-methylpyridine	CC1=CC=CC=N1	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
1a,6b-dihydro-1H-cyclopropa[b]benzofuran	C12=CC=CC=C1OC3C2C3	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
1,2,3,4-tetrahydronaphthalene	C12=CC=CC=C1CCCC2	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
1,3-difluorobenzene	FC1=CC(F)=CC=C1	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
1-chloro-4-fluorobenzene	FC1=CC=C(Cl)C=C1	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
sulfonylpropane	O=S(CCC)=O	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
methanesulfonamide	O=S(C)(N)=O	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
1,3-difluoro-2-sulfonylbenzene	O=S(C1=C(F)C=CC=C1F)=O	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
N-ethyl-N-methylsulfonic amide	O=S(N(CC)C)=O	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
propanesulfonamide	O=S(CCC)(N)=O	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
1-hydrosulfonylpyrrolidine	O=S(N1CCCC1)=O	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
prop-2-yn-1-ylbenzene	C#CCC1=CC=CC=C1	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
neohexane	CCC(C)(C)C	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
(trifluoromethyl)benzene	FC(F)(F)C1=CC=CC=C1	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
3-chloro-4-(trifluoromethyl)pyridine	ClC1=CN=CC=C1C(F)(F)F	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
1-phenyl-1H-pyrazole	C1(N2N=CC=C2)=CC=CC=C1	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
4-(trifluoromethyl)pyridine	FC(F)(F)C1=CC=NC=C1	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
2-phenylpropan-2-amine	CC(C)(N)C1=CC=CC=C1	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
6-methyl-1H-benzoimidazole	CC1=CC=C(N=CN2)C2=C1	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
5-(1,1,1-trifluoro-2-methylpropan-2-yl)isoxazole	CC(C(F)(F)F)(C)C1=CC=NO1	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
N,N-dimethyl-2-phenoxyethan-1-amine	CN(C)CCOC1=CC=CC=C1	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
cyclopropanecarboxamide	O=C(N)C1CC1	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
chlorobenzene	ClC1=CC=CC=C1	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
methyl tert-butylcarbamate	COC(NC(C)(C)C)=O	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
tetrahydro-2H-pyran	C1CCCCO1	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
2-cyclopropylpyrimidine	C1(C2CC2)=NC=CC=N1	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
1-ethylpiperidine	CCN1CCCCC1	braf_inhibitors	organic_chemistry	global_chem.proteins.kinases.braf.braf_inhibitors
indole	C12=CC=CC=C1C=CN2	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
quinoline	C12=CC=CC=C1C=CC=N2	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
phenylpiperazine	C1(N2CCNCC2)=CC=CC=C1	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
biphenyl	C1(C2=CC=CC=C2)=CC=CC=C1	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
benzimidazole	C12=CC=CC=C1NC=N2	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
quinazoline	C12=CC=CC=C1C=NC=N2	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
purine	C12=NC=NC=C1NC=N2	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
indoline	C12=CC=CC=C1CCN2	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
isoquinoline	C12=CC=CC=C1C=NC=C2	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
benzylpiperidine	N1(CC2=CC=CC=C2)CCCCC1	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
aminopyridazine	NC1=CC=CN=N1	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
4-phenylpiperidine	C1(C2CCNCC2)=CC=CC=C1	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
chromone	O=C1C=COC2=CC=CC=C21	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
4-hydroxyquinazoline	O=C1NC=NC2=CC=CC=C21	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
benzothiophene	C12=CC=CC=C1SC=C2	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
benzofuran	C12=CC=CC=C1OC=C2	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
quinoxaline	C12=CC=CC=C1N=CC=N2	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
benzo[d]oxazole	C12=CC=CC=C1OC=N2	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
1,2,3,4-tetrahydroisoquinoline	C12=CC=CC=C1CCNC2	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
thiazolidine-2,4-dione	O=C(N1)SCC1=O	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
1,2,3,4-tetrahydroquinoline	C12=CC=CC=C1CCCN2	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
2H-chromen-2-one	O=C1OC2=CC=CC=C2C=C1	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
1-(piperidin-4-yl)-1,3-dihydro-2H-benzo[d]imidazol-2-one	O=C1N(C2CCNCC2)C3=CC=CC=C3N1	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
5H-dibenzo[b,e][1,4]diazepine	C1(C=CC=C2)=C2NC(C=CC=C3)=C3C=N1	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
3,4-dihydropyrimidin-2(1H)-one	O=C1NC=CCN1	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
3,4-dihydropyrimidine-2(1H)-thione	S=C1NC=CCN1	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
6-(hydroxymethyl)tetrahydro-2H-pyran-2,3,4,5-tetraol	OCC1OC(O)C(O)C(O)C1O	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one	O=C(NC1)C2(CCNCC2)N1C3=CC=CC=C3	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
1,4-dihydropyridine	C1=CNC=CC1	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
2-(tetrazol-5-yl)biphenyl	C1(C2=CC=CC=C2C3=NN=NN3)=CC=CC=C1	privileged_kinase_inhibitors	organic_chemistry	global_chem.proteins.kinases.scaffolds.privileged_kinase_inhibitors
acetic acid	CC(=O)O	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
acetone	CC(=O)C	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
acetonitrile	CC#N	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
benzene	C1=CC=CC=C1	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
tert-butyl alcohol	CC(C)(C)O	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
tert-butyl methyl ether	CC(C)(C)OC	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
butylated hydroxytoluene	CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
chloroform	C(Cl)(Cl)Cl	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
18-crown-6	C1COCCOCCOCCOCCOCCO1	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
cyclohexane	C1CCCCC1	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
1,2-dichloroethane	C(CCl)Cl	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
dichloromethane	C(Cl)Cl	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
diethyl ether	CCOCC	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
diglyme	COCCOCCOC	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
1,2-dimethoxyethane	COCCOC	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
dimethylacetamide	CC(=O)N(C)C	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
dimethylformamide	CN(C)C=O	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
dimethyl sulfoxide	CS(=O)C	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
dioxane	C1COCCO1	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
ethanol	CCO	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
ethyl acetate	CCOC(=O)C	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
ethyl methyl ketone	CCC(=O)C	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
ethylene	C=C	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
ethylene glycol	C(CO)O	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
grease	C(C(F)(F)F)OCC(F)(F)F	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
n-hexane	CCCCCC	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
hexamethylbenzene	CC1=C(C(=C(C(=C1C)C)C)C)C	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
hexamethylphosphoramide	CN(C)P(=O)(N(C)C)N(C)C	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
hexamethyldisiloxane	O([Si](C)(C)C)[Si](C)(C)C	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
methanol	CO	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
nitromethane	C[N+](=O)[O-]	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
n-pentane	CCCCC	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
propylene	CC=C	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
2-propanol	CC(C)O	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
pyridine	C1=CC=NC=C1	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
pyrrole	C1=CNC=C1	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
pyrrolidine	C1CCNC1	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
silicon grease	C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
tetrahydrofuran	C1CCOC1	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
toluene	CC1=CC=CC=C1	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
triethylamine	CCN(CC)CC	common_organic_solvents	organic_chemistry	global_chem.organic_synthesis.solvents.common_organic_solvents
tert-butyloxycarbonyl	O=COC(C)(C)C	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
trityl	C(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
3,5-dimethoxyphenylisoproxycarbonyl	COC1=CC(C(C)(OC=O)C)=CC(OC)=C1	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
2-(4-biphenyl)isopropoxycarbonyl	CC(C)(OC=O)C(C=C1)=CC=C1C2=CC=CC=C2	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
2-nitrophenylsulfenyl	SC1=CC=CC=C1[N+]([O-])=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
boc	O=COC(C)(C)C	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
trt	C(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
ddz	COC1=CC(C(C)(OC=O)C)=CC(OC)=C1	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
bpoc	CC(C)(OC=O)C(C=C1)=CC=C1C2=CC=CC=C2	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
nps	SC1=CC=CC=C1[N+]([O-])=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
9-fluorenylmethoxycarbonyl	O=COCC1C2=C(C3=C1C=CC=C3)C=CC=C2	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
2-(4-nitrophenylsulfonyl)ethoxycarbonyl	O=COCCS(=O)(C1=CC=C([N+]([O-])=O)C=C1)=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
(1,1-dioxobenzo[b]thiophene-2-yl)methyloxycarbonyl	O=COCC1=CC2=CC=CC=C2S1(=O)=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
(1,1-dioxonaptho[1,2-b]thiophene-2-yl)methyloxycarbonyl	O=COCC1=CC2=CC=C3C=CC=CC3=C2S1(=O)=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
1-(4,4-dimethyl-2,6-dioxocyclohex-1-ylidene)-3-methylbutyl	CC(C)C/C=C1C(CC(C)(C)CC\1=O)=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
2,7-di-tert-butyl-fmoc	CC1=CC(C2COC=O)=C(C=C1)C3=C2C=C(C(C)(C)C)C=C3	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
2-fluoro-fmoc	FC1=CC2=C(C(C=CC=C3)=C3C2COC=O)C=C1	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
2-monoisooctyl-fmoc	O=COCC1C2=C(C=CC=C2)C3=C1C=C(C(CCCCCCC)=O)C=C3	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
2,7-diisooctyl-fmoc	O=COCC1C2=C(C=CC(C(CCCCCCC)=O)=C2)C3=C1C=C(C(CCCCCCC)=O)C=C3	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
tetrachlorophthaloyl	O=CC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
2-[phenyl(methyl)sulfonio])ethyloxycarbonyltetrafluoroborate	C[S+](CCOC=O)C1=CC=CC=C1	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
ethanesulfonylethoxycarbonyl	O=COC(S(=O)(CC)=O)C	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
2-(4-sulfophenylsulfonyl)ethoxycarbonyl	O=COCCS(=O)(C1=CC=C(S(=O)(O)=O)C=C1)=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
fmoc	O=COCC1C2=C(C3=C1C=CC=C3)C=CC=C2	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
nsc	O=COCCS(=O)(C1=CC=C([N+]([O-])=O)C=C1)=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
bsmoc	O=COCC1=CC2=CC=CC=C2S1(=O)=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
alpha-nsmoc	O=COCC1=CC2=CC=C3C=CC=CC3=C2S1(=O)=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
ivdde	CC(C)C/C=C1C(CC(C)(C)CC\1=O)=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
fmoc*	CC1=CC(C2COC=O)=C(C=C1)C3=C2C=C(C(C)(C)C)C=C3	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
fmoc(fmoc(2f))	FC1=CC2=C(C(C=CC=C3)=C3C2COC=O)C=C1	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
mio-fmoc	O=COCC1C2=C(C=CC=C2)C3=C1C=C(C(CCCCCCC)=O)C=C3	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
dio-fmoc	O=COCC1C2=C(C=CC(C(CCCCCCC)=O)=C2)C3=C1C=C(C(CCCCCCC)=O)C=C3	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
tcp	O=CC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
pms	C[S+](CCOC=O)C1=CC=CC=C1	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
esc	O=COC(S(=O)(CC)=O)C	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
sps	O=COCCS(=O)(C1=CC=C(S(=O)(O)=O)C=C1)=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
benzyloxycarbonyl	O=COCC1=CC=CC=C1	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
allyloxycarbonyl	O=COCC=C	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
o-nitrobenzenesulfonyl	O=S(C1=CC=CC=C1[N+]([O-])=O)=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
2,4-dinitrobenzenesulfonyl	O=S(C1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O)=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
benzothiazole-2-sulfonyl	O=S(C1=NC2=CC=CC=C2S1)=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
2,2,2-trichloroethyloxycarbonyl	O=COCC(Cl)(Cl)Cl	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
dithiasuccinoyl	O=CSS[C]=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
p-nitrobenzyloxycarbonyl	O=COCC1=CC=C([N+]([O-])=O)C=C1	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
alpha-azidoacids	[N-]=[N+]=NCC(O)=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
proparglyoxycarbonyl	C#COC(C)=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
o-nitrobenzylcarbonyl	O=CCC1=CC=CC=C1[N+]([O-])=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
4-nitroveratryloxycarbonyl	O=COCC1=C([N+]([O-])=O)C=C(OC)C(OC)=C1	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
2-(2-nitrophenyl)propyloxycarbonyl	O=COCC(C1=CC=CC=C1[N+]([O-])=O)C	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
2-(3,4-methylenedioxy-6-nitrophenyl)propyloxycarbonyl	O=COCC(C1=CC(OCO2)=C2C=C1[N+]([O-])=O)C	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
9-(4-bromophenyl)-9-fluorenyl	BrC1=CC=C(C2C3=C(C4=C2C=CC=C4)C=CC=C3)C=C1	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
azidomethoxycarbonyl	O=COCN=[N+]=[N-]	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
hexafluoroacetone	O=C1OC(C(C(F)(F)F)C(F)(F)F)NC1	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
Z	O=COCC1=CC=CC=C1	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
alloc	O=COCC=C	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
o-nbs	O=S(C1=CC=CC=C1[N+]([O-])=O)=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
d-nbs	O=S(C1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O)=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
bts	O=S(C1=NC2=CC=CC=C2S1)=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
troc	O=COCC(Cl)(Cl)Cl	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
dts	O=CSS[C]=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
pnz	O=COCC1=CC=C([N+]([O-])=O)C=C1	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
poc	C#COC(C)=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
onz	O=CCC1=CC=CC=C1[N+]([O-])=O	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
nvoc	O=COCC1=C([N+]([O-])=O)C=C(OC)C(OC)=C1	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
nppoc	O=COCC(C1=CC=CC=C1[N+]([O-])=O)C	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
mnppoc	O=COCC(C1=CC(OCO2)=C2C=C1[N+]([O-])=O)C	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
brphf	BrC1=CC=C(C2C3=C(C4=C2C=CC=C4)C=CC=C3)C=C1	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
azoc	O=COCN=[N+]=[N-]	amino_acid_protecting_groups	organic_chemistry	global_chem.organic_synthesis.protecting_groups.amino_acid_protecting_groups
